6.0 0.3701171875
7.0 0.3759765625
8.0 0.388671875
9.0 0.2900390625
10.0 0.3359375
11.0 0.40625
12.0 0.349609375
13.0 0.279296875
14.0 0.2666015625
15.0 0.328125
16.0 0.390625
17.0 0.36328125
18.0 0.376953125
19.0 0.3740234375
20.0 0.26171875
21.0 0.2890625
22.0 0.2529296875
23.0 0.2744140625
24.0 0.2626953125
25.0 0.3134765625
26.0 0.193359375
27.0 0.205078125
28.0 0.203125
29.0 0.1796875
30.0 0.2197265625
31.0 0.189453125
32.0 0.1513671875
33.0 0.15625
34.0 0.1962890625
35.0 0.2099609375
36.0 0.244140625
37.0 0.1494140625
38.0 0.1748046875
39.0 0.2919921875
40.0 0.208984375
41.0 0.2080078125
42.0 0.21875
43.0 0.18359375
44.0 0.1689453125
45.0 0.1884765625
46.0 0.2109375
47.1 0.16796875
48.1 0.298828125
49.1 0.2080078125
50.1 0.306640625
51.1 0.2060546875
52.1 0.2041015625
53.1 0.193359375
54.1 0.2001953125
55.1 0.0830078125
56.1 0.03515625
57.1 0.0
