5.0 0.744140625
6.0 0.353515625
7.0 0.423828125
8.0 0.33203125
9.0 0.6240234375
10.0 0.4453125
11.0 0.55859375
12.0 0.4560546875
13.0 0.4677734375
14.0 0.5654296875
15.0 0.404296875
16.0 0.5390625
17.0 0.4140625
18.0 0.361328125
19.0 0.5078125
20.0 0.470703125
21.0 0.3154296875
22.0 0.275390625
23.0 0.3642578125
24.0 0.3740234375
25.0 0.3955078125
26.1 0.44921875
27.1 0.451171875
28.1 0.43359375
29.1 0.3779296875
30.1 0.3125
31.1 0.212890625
32.1 0.4091796875
33.1 0.33203125
34.1 0.2734375
35.1 0.0810546875
36.1 0.3466796875
37.1 0.2705078125
38.1 0.001953125
39.1 0.21875
40.1 0.4013671875
41.1 0.328125
42.1 0.4287109375
43.1 0.2421875
44.1 0.294921875
45.1 0.1708984375
46.1 0.3662109375
47.1 0.3857421875
48.1 0.3876953125
49.1 0.3515625
50.1 0.33203125
51.1 0.357421875
52.1 0.2939453125
53.1 0.19140625
54.1 0.2080078125
55.1 0.1689453125
56.1 0.0087890625
57.1 0.0
