4.0 57.5069382142
5.0 40.2304801523
6.0 59.2363109355
7.0 83.5919365798
8.0 74.2905882454
9.0 88.1183841536
10.0 104.84947259
11.0 178.406591893
12.0 245.496938008
13.0 203.539886551
14.0 243.887553626
15.0 201.918474598
16.0 157.791445267
17.0 159.922015744
18.0 182.083638869
19.0 184.601485645
20.0 206.654515564
21.0 155.770977995
22.0 201.707174303
23.0 195.784377178
24.0 113.086635495
25.0 172.803942049
26.0 138.937649748
27.0 187.408721308
28.0 218.868138811
29.0 147.21325408
30.0 183.497160296
31.0 140.810042619
32.0 198.471876651
33.0 132.539372158
34.0 144.719028722
35.0 134.355658319
36.0 118.334723714
37.0 122.003087168
38.0 130.681209122
39.0 92.7845555588
40.0 116.95215431
41.0 126.252690614
42.0 77.5317360574
43.0 157.427068489
44.0 165.850343674
45.0 184.496827814
46.0 145.648971541
47.0 113.65124246
48.0 127.880030307
49.0 123.98580259
50.0 116.761098728
51.0 138.794406366
52.0 131.413518225
53.1 142.211081786
54.1 122.47612802
55.1 159.782573963
56.1 87.8468807181
