5.0 0.18359375
6.0 0.1884765625
7.0 0.1845703125
8.0 0.169921875
9.0 0.19140625
10.0 0.1884765625
11.0 0.1953125
12.0 0.2021484375
13.0 0.1796875
14.0 0.2060546875
15.0 0.1748046875
16.0 0.1845703125
17.0 0.1748046875
18.0 0.18359375
19.0 0.17578125
20.0 0.185546875
21.0 0.19140625
22.0 0.1865234375
23.0 0.162109375
24.0 0.1650390625
25.0 0.1396484375
26.0 0.1845703125
27.0 0.18359375
28.0 0.173828125
29.0 0.1357421875
30.0 0.1630859375
31.0 0.1259765625
32.0 0.134765625
33.0 0.12890625
34.0 0.1376953125
35.0 0.140625
36.0 0.130859375
37.0 0.1435546875
38.0 0.13671875
39.0 0.15625
40.0 0.1474609375
41.0 0.1728515625
42.0 0.1328125
43.0 0.13671875
44.0 0.134765625
45.0 0.1240234375
46.0 0.1435546875
47.0 0.13671875
48.0 0.1416015625
49.0 0.1455078125
50.0 0.14453125
51.0 0.1357421875
52.0 0.1494140625
53.0 0.10546875
54.0 0.072265625
55.0 0.037109375
56.0 0.0
