4 0 0.51953125
4 1 0.5400390625
4 2 0.654296875
4 3 0.5517578125
4 4 0.3466796875
4 5 0.556640625
4 6 0.5234375
4 7 0.55078125
4 8 0.0
4 9 0.0
4 10 0.0
4 11 0.0
4 12 0.0
4 13 0.0
4 14 0.0
4 15 0.0
5 0 0.5185546875
5 1 0.5068359375
5 2 0.4970703125
5 3 0.5517578125
5 4 0.537109375
5 5 0.4541015625
5 6 0.53515625
5 7 0.4736328125
5 8 0.0
5 9 0.0
5 10 0.0
5 11 0.0
5 12 0.0
5 13 0.0
5 14 0.0
5 15 0.0
6 0 0.451171875
6 1 0.4873046875
6 2 0.5078125
6 3 0.513671875
6 4 0.5107421875
6 5 0.453125
6 6 0.53125
6 7 0.509765625
6 8 0.0
6 9 0.0
6 10 0.0
6 11 0.0
6 12 0.0
6 13 0.0
6 14 0.0
6 15 0.0
7 0 0.546875
7 1 0.490234375
7 2 0.4794921875
7 3 0.490234375
7 4 0.4912109375
7 5 0.470703125
7 6 0.5322265625
7 7 0.5849609375
7 8 0.0
7 9 0.0
7 10 0.0
7 11 0.0
7 12 0.0
7 13 0.0
7 14 0.0
7 15 0.0
8 0 0.5244140625
8 1 0.5126953125
8 2 0.599609375
8 3 0.5224609375
8 4 0.5654296875
8 5 0.5078125
8 6 0.53125
8 7 0.521484375
8 8 0.0
8 9 0.0
8 10 0.0
8 11 0.0
8 12 0.0
8 13 0.0
8 14 0.0
8 15 0.0
9 0 0.5078125
9 1 0.529296875
9 2 0.56640625
9 3 0.4560546875
9 4 0.494140625
9 5 0.537109375
9 6 0.5322265625
9 7 0.4912109375
9 8 0.0
9 9 0.0
9 10 0.0
9 11 0.0
9 12 0.0
9 13 0.0
9 14 0.0
9 15 0.0
10 0 0.5791015625
10 1 0.59765625
10 2 0.5546875
10 3 0.521484375
10 4 0.591796875
10 5 0.5791015625
10 6 0.5537109375
10 7 0.5869140625
10 8 0.0
10 9 0.0
10 10 0.0
10 11 0.0
10 12 0.0
10 13 0.0
