3.0 0.185546875
4.0 0.1494140625
5.0 0.1923828125
6.0 0.146484375
7.0 0.1669921875
8.0 0.1328125
9.0 0.169921875
10.0 0.185546875
11.0 0.1845703125
12.0 0.19140625
13.0 0.0732421875
14.0 1.0
15.0 1.0
16.0 1.0
17.0 0.09765625
18.0 0.1484375
19.0 0.0703125
20.0 0.078125
21.0 0.115234375
22.0 0.138671875
23.0 0.1494140625
24.0 0.166015625
25.0 0.1591796875
26.0 0.1552734375
27.0 0.12109375
28.0 0.1162109375
29.0 0.14453125
30.0 0.1689453125
31.0 0.1611328125
32.0 0.1201171875
33.0 0.228515625
34.0 0.140625
35.0 0.1767578125
36.0 0.1787109375
37.0 0.126953125
38.0 0.099609375
39.0 0.1044921875
40.0 0.142578125
41.0 0.048828125
42.0 0.0908203125
43.0 0.083984375
44.0 0.08984375
45.0 0.068359375
46.0 0.1435546875
47.0 0.10546875
48.0 0.1728515625
49.1 0.158203125
50.1 0.0712890625
51.1 0.0869140625
52.1 0.1259765625
53.1 0.111328125
54.1 0.001953125
