5.0 0.0187247462304
6.0 0.0211401592559
7.0 0.0124245210347
8.0 0.0184307530279
9.0 0.0167232070333
10.0 0.0115342914485
11.0 0.01332741004
12.0 0.0118923033013
13.0 0.0152018039474
14.0 0.0122339124052
15.0 0.0101497081959
16.0 0.0211847575669
17.0 0.0282275655008
18.0 0.0126916438217
19.0 0.00996512207275
20.0 0.0255466993664
21.0 0.0235183443086
22.0 0.0135299688811
23.0 0.0252199742196
24.0 0.0235467255335
25.0 0.015923566879
26.0 0.0227046970342
27.0 0.0127609616661
28.0 0.0160449257922
29.0 0.0282016732993
30.0 0.0128974011737
31.0 0.0102901831653
32.0 0.022672799119
33.0 0.0132630392254
34.0 0.0167773974901
35.0 0.0197251627326
36.0 0.0273317389819
37.0 0.0193779672512
38.0 0.0289175208045
39.0 0.028053988342
40.0 0.0314911037632
41.0 0.0305520760136
42.0 0.0250117242457
43.0 0.0171232876712
44.0 0.0281086398932
45.0 0.0217762131165
46.0 0.0130851516242
47.0 0.019850459869
48.0 0.0188922825026
49.0 0.0227221086117
50.0 0.023035408714
51.0 0.0266320450082
52.0 0.0357003764767
53.1 0.0169692855931
54.1 0.0223826310783
55.1 0.030908716258
56.1 0.0643500643501
