5.0 236.798061072
6.0 207.376221903
7.0 623.12950747
8.0 309.580268419
9.0 379.302456954
10.0 362.851487854
11.0 569.004169516
12.0 299.400490051
13.0 376.637618255
14.0 467.654346356
15.0 414.003169837
16.0 382.953934636
17.0 378.344409178
18.0 759.927056572
19.0 771.373474936
20.0 496.66342562
21.0 322.940505284
22.0 531.591739893
23.0 561.787270598
24.0 485.624330419
25.0 649.473332647
26.0 489.541028042
27.0 341.785341961
28.1 425.57057677
29.1 318.840701618
30.1 361.27592967
31.1 410.497382763
32.1 429.769832544
33.1 422.182091353
34.1 532.138540593
35.1 518.505422102
36.1 558.084421765
37.1 412.903018034
38.1 355.63636813
39.1 374.548566207
40.1 391.245477037
41.1 334.340825609
42.1 417.67939855
43.1 399.902710119
44.1 467.588449875
45.1 482.936715259
46.1 463.25078676
47.1 474.017369396
48.1 415.392700341
49.1 387.49495816
50.1 487.516648633
51.1 425.470648798
52.1 432.247631824
53.1 433.032995363
54.1 738.140010043
55.1 424.957812832
56.1 669.39652677
57.1 7850.2283105
