6.0 0.4765625
7.0 0.4892578125
8.0 0.4560546875
9.0 0.4501953125
10.0 0.498046875
11.0 0.49609375
12.0 0.4833984375
13.0 0.498046875
14.0 0.4716796875
15.0 0.53515625
16.0 0.462890625
17.0 0.5107421875
18.0 0.462890625
19.0 0.494140625
20.0 0.478515625
21.0 0.5
22.0 0.4619140625
23.0 0.474609375
24.0 0.4541015625
25.0 0.435546875
26.0 0.3671875
27.0 0.4599609375
28.0 0.478515625
29.0 0.4052734375
30.0 0.39453125
31.0 0.4033203125
32.0 0.3544921875
33.0 0.400390625
34.0 0.3505859375
35.0 0.3828125
36.0 0.3720703125
37.0 0.3544921875
38.0 0.3798828125
39.0 0.3759765625
40.0 0.40234375
41.0 0.4267578125
42.0 0.439453125
43.0 0.373046875
44.0 0.361328125
45.0 0.3564453125
46.0 0.33984375
47.0 0.40234375
48.0 0.3515625
49.0 0.3955078125
50.0 0.3994140625
51.0 0.3955078125
52.1 0.39453125
53.1 0.3994140625
54.1 0.26953125
55.1 0.181640625
56.1 0.1318359375
57.1 0.0
