4.0 17.4932985327 18.1782581176 17.6998711256
5.0 52.7411149179 52.5556611734 52.6808681868
6.0 52.8061658356 52.5809489023 52.7565700991
7.0 52.8120985441 52.6283646177 52.7467780245
8.0 52.8377362533 52.6246592571 52.7853573652
9.0 52.9010196644 52.6272731858 52.8386202076
10.0 52.7959227171 52.5972317605 52.8477643336
11.0 52.7236406224 52.6172312075 52.8231426567
12.0 52.676533224 52.6636039685 52.8280926302
13.0 52.7173297754 52.6268025421 52.848662124
14.0 52.6871865509 52.6650041111 52.9135864738
15.0 52.684579933 52.6198691342 52.8570462683
16.0 52.6493280436 52.6196942185 52.8597540311
17.0 52.6786592238 52.6260679389 52.8145754897
18.0 52.6533041386 52.636812078 52.8634264162
19.0 52.6580544854 52.6520337126 52.8556365103
20.0 52.6226953817 52.5897651299 52.8345439024
21.0 52.6691552966 52.6289812963 52.8629792828
22.0 47.6248303301 46.6878411132 47.6737805399
