4.0 8.24577258712 8.2429182479 8.25033996309
5.0 8.27602531076 8.2821906027 8.28040306245
6.0 8.29941422651 8.31564223663 8.28949820346
7.0 8.28900652424 8.30008638168 8.31035282296
8.0 8.28945292191 8.30005992986 8.28941244774
9.0 8.28694883999 8.2891060701 8.31286934384
10.0 8.30008504979 8.31186341307 8.30271989688
11.0 8.30991457446 8.31256043234 8.28400263148
12.0 8.31201732961 8.29915918117 8.28468598138
13.0 8.29847145454 8.31497405547 8.29216230332
14.0 8.29810827166 8.29791906778 8.29582451875
15.0 8.29342316001 8.31861102727 8.27699483691
16.0 8.30250245038 8.31626441406 8.27750171338
17.0 8.28404376956 8.29183563808 8.28449082406
18.0 8.29875131132 8.28406447796 8.27788157783
19.0 8.28956878766 8.29410301034 8.28090682428
20.0 8.30528069 8.29849944509 8.28432385418
21.0 8.30401418879 8.30140670118 8.27184012415
22.0 5.32347578236 4.94621043256
