4.0 19.5225417349 17.7578849305 19.6638761276
5.0 25.9373163523 24.9011699556 24.9398018198
6.0 25.9006773409 24.898612436 24.8965748046
7.0 25.8661608616 24.9030288542 24.8362446356
8.0 25.7993323489 24.781885686 24.7896126401
9.0 25.7592932341 24.7957197391 24.782883437
10.0 25.7597323179 24.8210365355 24.7600066026
11.0 25.7220155934 24.7801006694 24.7346037264
12.0 25.7167088471 24.7835884046 24.7262002991
13.0 25.7164382287 24.704117541 24.7444865283
14.0 25.6996646563 24.7708737551 24.7406912546
15.0 25.6951134188 24.7124351113 24.6938143556
16.0 25.6710268898 24.7305667896 24.70973576
17.0 25.7032933579 24.7678531474 24.6857463485
18.0 25.6432709584 24.7241065999 24.7210407018
19.0 25.6743282968 24.7692225083 24.6631533218
20.0 25.7020015671 24.7874808952 24.6669724747
21.0 25.651551508 24.7656143295 24.6574770233
22.0 16.8108041252 15.4429321235
