2 581996.936729 581991.94189 606597.282633
3 15482588235.6 15419143393.3 15127042386.8
4 20711841846.7 20598231931.3 20324301011.0
5 20540234031.1 20749511850.3 20270137534.2
6 20630248646.8 20394235466.5 20370823337.1
7 20889752460.3 20813368417.8 20479617340.5
8 20537467051.2 20666245229.0 20332110321.6
9 20867538405.0 20967236084.9 20797115513.9
10 20847031894.3 20931837722.6 20610922975.5
11 20785897323.6 20656420980.6 20575576862.6
12 20326111468.5 20163584169.8 19949097745.3
13 20827057104.5 20712218542.4 20621088829.9
14 20236317207.3 20535816088.9 20314335927.9
15 20253868180.0 20364691259.1 20073354672.9
16 20348913988.5 20634780823.0 20097585340.1
17 20549070327.2 20482816360.8 20306886195.1
18 20630080659.2 20555158796.2 20043193169.4
19 20870047599.6 20941957389.2 20561586422.2
20 20606797472.1 21151202092.5 20616317059.6
21 20899172328.6 21016832172.8 20682414803.0
22 20575319572.3 20823734656.3 20762576191.5
23 20951635694.3 21095886673.7 20326213579.0
24 21527462630.3 21660133955.8 21396394571.6
25 21468792676.4 21542619141.1 21088971692.1
26 21226138562.6 21515370638.0 21171069718.1
27 21377437456.7 21311256212.8 20918955211.3
28 21134675673.1 21409862492.5 21164994464.4
29 21509202495.3 21532767971.2 21378727963.5
30 21645174044.8 21608201684.9 21035839454.3
31 21492905709.7 21552057342.1 21170415650.6
32 21284764533.4 21639625019.1 21264383477.2
33 21518607658.9 21579866622.9 21003285471.6
34 21944420160.8 22101321880.7 21476872377.5
35 21843130051.4 22111279415.1 21624140248.7
36 22003490218.6 21811428410.8 21721654746.7
37 21437669584.8 21308874134.5 21373320837.7
38 21805349405.0 21646753124.9 21207022267.8
39 21400994949.9 21343059928.0 21127950664.3
40 21371701450.5 21479412105.5 20978059051.3
41 21202475507.9 21427231009.8 21062712085.5
42 21247035040.6 20998695418.3 21230089092.8
43 20724404815.6 20851329225.0 20479618127.1
44 21283157178.1 20688432603.2 20787519914.1
45 21559906486.5 19864852567.7 20956127855.8
46 20698046740.0 20414635604.5 21235287595.8
47 19587334709.2 19589900522.5 20698835904.0
48 19908331252.8 19890991050.8 20630441955.5
49 19383844314.0 19398459308.0 21086880456.8
50 19453377877.2 19453778462.4 20736058720.5
51 19243344069.7 19243353647.5 20732407015.8
52 20115214381.1 20114341515.8 21074760560.7
53 20373705623.9 20373016454.9 21059539194.7
54 19686545795.8 19680592313.4 20711844483.7
55 20991443264.4 20998356657.7 21345283729.7
56 20558435546.7 20559700873.9 20955723254.2
57 19958728637.7 19965223584.8 20681073374.6
58 20122954169.6 20115719627.2 20646215549.7
59 20619380977.5 20619550931.4 20620822630.6
60 20113631254.6 20113209171.7 20112156738.0
61 21068826371.6 20893906434.0 20549325262.1
62 20392819377.8 20568776503.5 20297783516.8
63 19188315106.1 19189703174.2 19807752563.1
64 20126663669.3 20199915884.9 20092075487.6
65 20574084443.5 20498864315.1 20608653354.1
66 20320254020.2 20501663625.5 20499390051.8
67 21116930986.5 21003438152.5 20927536277.6
68 20371602619.7 20302205436.7 20373536385.8
69 19723971897.9 19724069008.4 19726294702.8
70 19158730304.7 19174834619.7 19174927736.8
71 4145370921.53 4123932624.75 4096831665.88
