2 0.068 0.067 0.066
3 44.378 47.385 42.754
4 62.017 49.388 54.762
5 47.827 27.832 38.702
6 104.535 89.733 82.495
7 45.542 32.548 37.93
8 29.001 16.384 19.24
9 71.567 74.365 67.041
10 49.813 39.125 41.2
11 90.856 99.16 95.126
12 83.083 73.597 84.856
13 124.413 117.902 111.845
14 75.597 63.27 64.407
15 110.035 103.537 97.411
16 79.152 55.244 66.236
17 105.278 102.497 103.766
18 80.66 82.155 88.592
19 68.442 54.496 41.874
20 42.722 25.426 30.475
21 40.896 46.538 38.602
22 44.532 37.436 33.625
23 53.177 34.38 28.349
24 96.172 79.792 72.15
25 57.555 56.559 55.292
26 73.754 69.512 52.696
27 18.528 24.875 27.68
28 89.434 68.634 64.851
29 72.796 83.714 73.36
30 62.072 51.684 53.695
31 52.873 59.823 27.172
32 68.184 49.597 35.886
33 44.355 52.91 37.9
34 109.866 92.154 97.589
35 76.323 76.474 76.123
36 94.524 96.132 94.395
37 51.141 65.385 67.69
38 90.438 74.107 70.944
39 37.116 56.827 52.221
40 58.103 39.909 36.064
41 52.936 53.219 48.276
42 93.101 85.737 83.378
43 80.996 95.211 82.439
44 75.397 65.4 52.516
45 41.202 67.755 88.9
46 51.047 92.687 79.792
47 1.287 32.775 30.772
48 14.467 24.356 34.856
49 12.564 15.321 46.04
50 59.827 59.825 84.854
51 5.16 4.34 7.052
52 26.359 26.055 34.192
53 53.815 47.834 52.663
54 11.437 20.815 5.777
55 61.095 55.344 56.37
56 44.781 41.829 47.169
57 65.981 69.862 68.904
58 46.557 44.398 47.957
59 59.778 54.47 55.836
60 66.399 65.018 60.237
61 65.556 64.39 52.697
62 44.493 41.878 54.678
63 21.538 22.19 16.021
64 76.206 74.742 74.446
65 54.395 52.142 51.568
66 106.863 105.578 94.003
67 70.402 60.223 67.554
68 3.111 10.755 15.299
69 3.079 3.462 3.948
70 8.864 8.88 10.785
71 1.881 0.321 0.858
