2 0.0
3 14.9649616439 14.9222156445 14.99414206
4 20.182915099 20.1910610829 20.0792496819
5 20.317047008 20.2331810637 20.1881920388
6 19.7836504355 19.7103018059 19.6383103694
7 20.4826719876 20.3462030923 20.3183805459
8 20.4378630532 20.2304268267 20.3127194825
9 20.2581361325 20.2336452565 20.2359207924
10 20.4008982217 20.5472999582 20.4132744909
11 19.8670025644 19.8506446715 19.7241671751
12 19.710793586 19.5841793489 19.4535671444
13 19.7261736615 19.6110944735 19.8447424183
14 19.6210589775 19.6332671137 19.4600735289
15 19.5455122027 19.432532797 19.4064361423
16 19.9893590799 19.8734241982 19.8235186117
17 19.3761171665 19.6485658375 19.6413493977
18 19.914833401 19.8899823583 19.7759242164
19 20.4442909821 20.2636373814 20.2602755124
20 20.2213061541 20.4305146155 20.6040721589
21 20.0303248097 20.3877718411 20.4273288654
22 20.5545176818 20.5267147386 20.4231150602
23 20.4493788052 20.038082356 20.1775240645
24 20.9606188664 20.8652880968 20.8736771732
25 20.914703308 20.8283594714 20.8896633428
26 20.6299630768 20.8074056027 20.6635504135
27 21.0894895487 20.9407967692 20.9405471026
28 20.5055413885 20.5570100302 20.6553141839
29 20.9764106903 21.0055553016 20.7814117378
30 21.2046110946 20.9782325691 21.000440349
31 21.1524159545 21.1790231828 20.9222469194
32 20.9169393788 21.1172810255 21.0106544461
33 21.1716622095 21.0847998831 21.0654633437
34 21.1118998281 21.0042487895 20.8154512494
35 21.0315356698 20.9868763823 20.9531754331
36 21.00259261 21.096178647 20.9944132834
37 20.8192835303 20.833786003 20.870624063
38 20.9760316338 20.9275102129 20.9246441285
39 20.8419509074 20.8866516957 20.7654506858
40 20.8558414805 21.0481344796 20.9519256901
41 20.7102467511 20.5238509003 20.3884887042
42 20.1775433743 20.5152246134 20.5040153666
43 20.024243637 19.7949537198 19.6744371722
44 20.548342653 20.5908758812 20.6217787577
45 20.3215417846 20.6077490879 20.512649243
46 19.9510158818 20.2665931362 20.366502456
47 19.5752036848 20.5557358873 20.32625965
48 19.7487073558 20.0971562695 20.6381044275
49 19.2981774852 19.2493473232 20.5247734411
50 18.898395396 18.8969292351 19.5913594832
51 19.1987900675 19.2030728198 19.1806687681
52 19.866764853 19.8557913781 19.8164787842
53 19.9176000957 19.9811646717 19.8769451177
54 19.5828254318 19.5095785647 19.6611063447
55 20.4169933617 20.4660952099 20.3711838995
56 20.1520356488 20.1761676578 20.2232606361
57 19.3681604196 19.3357502689 19.3448635782
58 19.6938483478 19.7103359443 19.6802625393
59 20.0696329903 20.12100297 20.1073586953
60 19.5109996533 19.5206024339 19.5631443536
61 20.5031266819 20.4979234005 20.4026570321
62 20.0207771116 20.0704929022 20.1610948877
63 19.0107308023 18.9989382073 19.0514287416
64 19.4391479089 19.4542060859 18.9677740394
65 20.1268648574 20.1367570507 20.2204644442
66 19.5900087705 19.6089619378 19.6877407551
67 20.4807412939 20.4957559478 20.5875994476
68 20.1946380502 20.1990866755 20.4487997689
69 19.6987016725 19.6934671823 19.6893528748
70 19.103716648 19.1058064537 19.0889173038
71 4.11195991259 4.11612113441 4.08049274332
