2000000000 93.0 92.5 92.5
4000000000 122.0 120.25 121.5
6000000000 153.25 154.0 153.5
8000000000 190.75 190.25 189.0
10000000000 233.75 232.75 237.5
12000000000 289.25 277.25 284.0
14000000000 343.25 348.75 344.25
16000000000 417.75 424.0 426.25
18000000000 523.5 516.25 518.25
20000000000 669.75 667.25 669.75
22000000000 1088.25 1073.5 1042.25
24000000000 5225.75 4929.75 4928.5
26000000000 8303.5 8305.5 8314.0
28000000000 8492.25 8489.0 8501.0
30000000000 8533.0 8533.5 8538.25
32000000000 8547.75 8548.0 8550.5
34000000000 8556.75 8558.5 8564.25
