2000000000 90.0 93.25 92.25
4000000000 121.5 122.5 121.5
6000000000 137.75 138.0 139.5
8000000000 166.25 169.25 167.75
10000000000 212.5 210.75 202.75
12000000000 266.5 263.75 263.25
14000000000 334.5 329.5 327.25
16000000000 417.75 418.25 415.0
18000000000 517.75 508.5 520.75
20000000000 655.0 662.0 699.25
22000000000 900.5 908.25 876.75
24000000000 11321.5 11333.75 11251.0
26000000000 11459.75 11489.0 11474.75
28000000000 11573.5 11549.75 11487.25
30000000000 11643.0 11651.0 11659.25
32000000000 11699.0 11711.75 11839.75
34000000000 11803.75 11874.0 11935.5
