2000000000 197.5 189.75 179.0
4000000000 211.75 196.75 194.25
6000000000 202.25 210.0 213.75
8000000000 237.25 235.0 243.75
10000000000 278.25 304.5 292.25
12000000000 326.25 334.25 312.25
14000000000 395.0 383.25 398.5
16000000000 491.5 492.25 510.5
18000000000 640.0 616.0 631.25
20000000000 771.0 785.75 774.25
22000000000 1226.0 1402.75 1316.0
24000000000 1965.25 1845.0 1944.75
26000000000 2102.25 2184.75 2050.5
28000000000 2255.5 2778.0 2284.0
30000000000 2816.0 2855.25 2785.25
32000000000 2897.25 2882.75 2823.0
34000000000 2822.0 2799.75 2824.5
