2000000000 2.01906329988 2.01935372051 2.01930213749
4000000000 4.0336525418 4.03336462854 4.0362350691
6000000000 6.0477829838 6.04805272164 6.04763012025
8000000000 8.05948454153 8.05941143511 8.0592018211
10000000000 10.0694636253 10.0698101486 10.0693079128
12000000000 12.0785084042 12.0822496859 12.0790928118
14000000000 14.0865096504 14.088106312 14.0872117261
16000000000 16.0910610184 16.0925524521 16.0896243805
18000000000 18.092175206 18.0924486548 18.0906940316
20000000000 20.1031806317 20.0989279118 20.1020223321
22000000000 22.1057989656 22.1041156821 22.1061971275
24000000000 24.0711990223 24.0775083358 24.0718160722
26000000000 25.8571282846 25.8566648065 25.8506887062
28000000000 27.2574988809 27.2418110888 27.2410887897
30000000000 28.2459617196 28.2562393739 28.2185233326
32000000000 29.0172974574 29.0307924125 29.0231283461
34000000000 29.6290555218 29.6415510596 29.6280949743
