3 14.9687838511
4 14.7546022632
5 14.778972753
6 15.6872052979
7 15.2382802958
8 15.1313575704
9 15.1797083678
10 14.7257107817
11 15.0215176549
12 14.9206324777
13 15.2680298322
14 15.6627787418
15 15.2260771493
16 15.2229971195
17 15.296790558
18 15.3880446963
19.1 15.9122885059
20.1 15.0021281423
21.1 16.3206150927
22.1 16.1514851234
23.1 16.6756810579
24.1 15.901244889
25.1 16.1788441827
26.1 15.6815244537
27.1 16.2703835793
28.1 16.1387116681
29.1 16.7349386443
30.1 16.2143548992
31.1 16.6822275814
32.1 15.9358013936
33.1 16.063234846
34.1 16.9800583386
35.1 16.0703536635
36.1 16.6573757356
37.1 16.2897260704
38.1 16.3941252372
39.1 15.7941545529
40.1 16.3390440456
41.1 16.4263432342
42.1 17.17067179
43.1 16.8677444792
44.1 16.4910784194
45.1 15.846659977
46.1 16.5545627045
47.1 15.910655836
48.1 14.9609807569
49.1 14.1513473735
50.1 10.3271140327
51.1 6.47351398716
52.1 1.84587456343
54.1 0.0
