5 0.1279296875
6 0.150390625
7 0.1318359375
8 0.11328125
9 0.123046875
10 0.1201171875
11 0.1416015625
12 0.2734375
13 0.2890625
14 0.27734375
15 0.3134765625
16 0.3095703125
17 0.2978515625
18 0.2978515625
19 0.2763671875
20 0.2822265625
21 0.3125
22 0.330078125
23 0.29296875
24 0.30078125
25 0.2939453125
26 0.283203125
27 0.30078125
28 0.2890625
29 0.267578125
30 0.294921875
31 0.291015625
32 0.291015625
33 0.306640625
34 0.3056640625
35 0.2880859375
36 0.3115234375
37 0.298828125
38 0.2861328125
39 0.314453125
40 0.28515625
41 0.296875
42 0.2890625
43 0.265625
44 0.265625
45 0.29296875
46.1 0.283203125
47.1 0.302734375
48.1 0.3076171875
49.1 0.26953125
50.1 0.275390625
51.1 0.294921875
52.1 0.3095703125
53.1 0.2431640625
54.1 0.166015625
55.1 0.0966796875
56.1 0.0
58.1 0.0
59.1 0.0
