4.0 18.4352448129
5.0 17.9170804985
6.0 17.9502966432
7.0 18.7058085206
8.0 17.6983100644
9.0 18.1821680255
10.0 18.7425082924
11.0 17.50023025
12.0 18.715240768
13.0 19.3793304243
14.0 18.0336930335
15.0 17.9606226625
16.0 18.5864102182
17.0 18.8996067901
18.0 17.4146682918
19.0 17.5611579953
20.0 19.1579455018
21.0 19.1528748593
22.0 18.5829026691
23.0 18.579697101
24.0 18.6024723592
25.0 18.0812246033
26.0 18.0479891246
27.0 18.5950507574
28.0 18.5334425907
29.0 17.6503805182
30.0 17.7952538653
31.0 18.0813470796
32.0 17.9412273484
33.0 17.9867396495
34.0 18.0887161792
35.0 18.2730699054
36.0 17.9405940906
37.0 17.8820112728
38.0 19.3538890326
39.0 18.7335035913
40.0 19.1900477056
41.0 18.4753785469
42.0 17.9959190987
43.0 18.3411289611
44.0 17.9043018626
45.0 18.0136085965
46.0 18.149278493
47.0 18.7537390759
48.0 18.0241456903
49.0 17.9811048161
50.0 18.5095479447
51.0 18.0246353216
52.0 18.4570911203
53.0 18.1887150806
54.0 18.1284055703
55.0 17.8896180428
56.0 8.9910201461
