3 99.5150264677 99.6160026112 99.5257159307 99.3450424981 99.6975034249
4 99.4894603068 99.7186894543 99.4681913156 99.7455048316 99.7259883751
5 99.6679449716 99.6835089591 99.6404649504 99.6116930281 99.7626535209
6 99.4844101448 99.9211594908 99.6621645262 99.5808660813 99.7718447009
7 99.6311031787 99.9395220591 99.4662818892 99.6162857619 99.8923328826
8 99.5124473655 99.940011266 99.6426572054 99.9620278752 99.8610179616
9 99.6706365976 99.6473897268 99.3879300587 99.9333205503 99.6412725725
10 99.6267889132 99.7549505713 99.6767635851 99.7523908698 99.3120167286
11 99.6289852226 99.8500791375 99.7347154739 99.5171958364 99.7887851188
12 99.6496955366 99.8908666122 99.6750509356 99.9434450092 99.7835692995
13 99.6378146246 99.900372549 99.6212270073 99.9118000302 99.7101119839
14 99.5276187655 99.9274145101 99.6870313888 99.525358097 99.5449565372
15 99.5269013272 99.9569490842 99.4880406422 99.6354091534 99.9336746116
16 99.496857459 99.9475879392 99.5349885755 99.4627782093 99.7883522884
17 99.5148879474 99.7745431671 99.6464190678 99.5630377204 99.798296
18 99.7795114951 99.9303803213 99.4503600667 99.5220274513 99.7834446174
19 95.9365105138 97.3789039971 99.6706013923 93.335394659 99.7879260442
