6 33.0 0.0 7.03611984608e-07 7.0361902647e-07
6 34.0 15.2701461445 3.50836651261 11.6591359484
6 35.0 54.3385990897 55.7288122245 56.2505640172
6 36.0 57.1213378621 57.8232648639 57.8085419905
6 37.0 57.7811694027 58.1815514374 57.3527721641
6 38.0 58.4267911857 59.1846554233 58.8572887481
6 39.0 59.1117563355 59.1961480125 59.348052536
6 40.0 58.7768572046 59.2660343349 59.5135374331
6 41.0 59.8182064912 59.3561494133 59.6173211644
6 42.0 59.6385003608 59.0139388866 59.5421101239
6 43.0 59.4232219536 58.849683307 59.342312922
6 44.0 59.4176956832 59.4692808061 59.8809462153
6 45.0 59.1493592786 58.5702667282 58.7737067776
6 46.0 59.7620035896 59.2318681592 59.0927707021
6 47.0 59.9534182364 58.8619189746 59.4983541785
6 48.0 59.53858111 58.8518330846 59.2171470688
6 49.0 59.9256144581 59.2474092367 59.3195359849
6 50.0 59.8950691908 59.0581329501 58.9200160733
6 51.0 60.0178343369 59.4051082325 58.7106707109
6 52.0 60.4068444129 59.4636009231 58.786371201
6 53.0 59.5848693365 59.0257314143 58.864093767
6 54.0 59.9353059245 59.1937610783 58.9030737351
6 55.0 57.0637444529 58.4111382123 59.0154867732
6 56.0 9.90933997806 1.37962214953
6 57.0 0.0
8 33.0 7.03601757388e-07 0.0
8 34.0 29.413321752 17.3681321549 7.03619194136e-07
8 35.0 64.8793635646 66.9328375773 56.2602287372
8 36.0 69.575308434 68.5793145114 67.2382434413
8 37.0 71.3241287271 69.7829738151 70.938992459
8 38.0 71.0380308652 70.5988458079 70.5614112274
8 39.0 71.6145826659 71.1409086024 71.6397049986
8 40.0 71.2478270238 70.8922655421 71.4947524242
8 41.0 70.7403734572 70.6082157569 72.138849309
8 42.0 70.3933540401 71.5210946258 71.233009175
8 43.0 70.885629243 70.7739603918 71.8122485532
8 44.0 70.9265740991 70.4977255776 71.1994728154
8 45.0 71.6826001169 71.4850022117 70.531952696
8 46.0 71.4546991675 70.8206713828 70.0052395999
8 47.0 71.1746920526 70.8805774732 70.7756889095
8 48.0 70.8527783464 69.5361514931 70.6342855191
8 49.0 70.6560959892 69.6851418367 71.8398374456
8 50.0 70.0896954347 69.4317692989 72.4659818587
8 51.0 70.6860405568 69.2870799267 72.8410849676
8 52.0 69.2480706284 69.7583475599 72.5023239272
8 53.0 70.5724072692 71.7776628083 72.4423915179
8 54.0 71.558199332 70.979194046 71.6766238023
8 55.0 54.7096360804 68.1817468741 70.8410322037
8 56.0 26.6323698737
8 57.0 0.0
11 33.0 7.03597565995e-07 7.03621876784e-07 7.03620703121e-07
11 34.0 15.3237270271 8.39925639948 22.6539107725
11 35.0 70.7137079202 69.2804509402 69.9895586317
11 36.0 72.3832102397 70.9273985565 72.1051864393
11 37.0 74.1898953567 71.807121879 73.8544470081
11 38.0 75.6166861372 74.3851256018 75.5154570993
11 39.0 76.5585934792 75.997664878 76.6451890752
11 40.0 75.0506458075 74.8819389549 75.2050095898
11 41.0 77.2854989675 73.0033558325 73.979041741
11 42.0 77.9774177524 75.0994294067 75.8220179614
11 43.0 76.1025479275 73.9848082188 74.8528479945
11 44.0 75.2230589411 74.5373191264 75.5400342522
11 45.0 76.2661412996 74.3105287817 75.2116767002
11 46.0 76.4880668126 75.4159690893 76.2330555885
11 47.0 76.0730596929 75.8504826122 76.1712827316
11 48.0 74.55779348 74.5446065803 74.2212816815
11 49.0 75.2858527056 75.5338810809 75.9855498331
11 50.0 74.6246921219 74.2257234984 75.2989409036
11 51.0 75.1340953151 73.442875181 76.8265287548
11 52.0 75.6309917089 77.1607240878 75.8945957194
11 53.0 76.5676075141 76.3947214633 74.5629508238
11 54.0 76.3287468407 76.2049878702
11 54.1 76.1059199636
11 55.1 74.1017766081 76.7412111546 66.3007151647
11 56.1 5.65350645363
11 57.1 0.0
15 33.0 7.03594045261e-07 7.03615673186e-07
15 34.0 26.5598166648 37.015804043 36.3033046401
15 35.0 66.8267785526 71.3264442608 67.6515441948
15 36.0 68.7185210244 71.5062356761 70.5767197838
15 37.0 72.1356670729 73.0884904854 72.7681343219
15 38.0 70.510475905 71.6098075726 72.0827593666
15 39.0 70.6280723019 72.1798074501 70.1302367537
15 40.0 72.3774179129 72.2762851163 72.2735410347
15 41.0 71.6861001333 74.8312906945 72.2942605736
15 42.0 69.7771959248 72.6234328249 72.1721837436
15 43.0 69.0192823183 74.0816643165 73.1896213809
15 44.0 73.1989770327 72.6193492205 73.7743185842
15 45.0 71.5681177193 73.1908798077 72.6962062222
15 46.0 70.3990844368 71.3659191313 72.0153253947
15 47.0 70.9210808226 73.0681159895 72.0262569176
15 48.0 71.8236407731 75.7080927809 73.172297269
15 49.0 72.5695958629 74.2909781098 73.5260190044
15 50.0 71.7417555386 72.5988259255
15 51.0 72.4425480704 72.3894795902
15 32.0 7.03578956802e-07
15 50.1 72.44032663
15 51.1 72.281811867
15 52.1 71.1558694684 73.8554502725 73.3889311222
15 53.1 69.2792688046 72.836788696 71.6695403266
15 54.1 70.28481732 71.9676854524 70.9927119349
15 55.1 57.5066393911 48.3637894728 46.2676013144
15 56.1 0.0
15 57.1 0.0
