3 27.6307572112 27.8003653766 27.6039912645 27.6813066134 27.805184558
4 27.708683349 27.8575404087 27.6714208771 27.7370908387 27.8868536896
5 27.7537841377 27.9263499452 27.6721495644 27.7972896881 27.9809755639
6 27.8106084985 27.9337122385 27.7084104294 27.8411587122 28.0212245954
7 27.803550449 27.9276817102 27.7324248407 27.8516309465 28.0360386106
8 27.853989293 27.9294474736 27.7216793701 27.8474957296 28.0274407383
9 27.8440077956 27.9865122975 27.7437891113 27.8718056149 28.0774388327
10 27.8285212085 27.9771526468 27.7601330949 27.8892217662 28.0940068115
11 27.8700402315 27.9662178203 27.8240214403 27.897449677 28.09512991
12 27.8692896948 27.9571805333 27.8121972207 27.8568410209 28.1094262433
13 27.8562487225 27.9738121731 27.7926771254 27.8964520857 28.1153468084
14 27.8971724228 27.9466191604 27.7951685674 27.916415519 28.1190115423
15 27.8651908701 27.9989471339 27.8177313231 27.9139724437 28.1184580955
16 27.8869886511 27.9799407185 27.8038192845 27.9027603762 28.1078542724
17 27.8997298789 28.007291598 27.8304230117 27.9003325729 28.1081814561
18 27.9257227737 27.9959314371 27.8448278144 27.9005455154 28.1126719177
19 27.8903673823 27.965474096 27.8313210562 27.9196250281 28.1016798469
20 27.9087469521 27.9618526848 27.8452589438 27.9106743701 28.0909870765
21 21.7183447544 22.3991802135 20.6440915026 21.8113059935 23.8302976477
