6 33.0 7.03633110617e-07
6 34.0 7.03631433901e-07 7.03617685151e-07 7.03638643827e-07
6 35.0 3.75585484933 7.44332043462 16.7067013318
6 36.0 66.1035783119 66.3642700716 66.1564472097
6 37.0 66.9104585067 67.3031261453 67.2566994336
6 38.0 67.183249549 67.3632026625 67.1017089252
6 39.0 67.3788051309 67.5263368146 67.815545242
6 40.0 67.8422300462 67.9836011885 67.9456993517
6 41.0 67.5878763265 67.6672629045 67.7951935134
6 42.0 68.2527142157 68.1880347378 68.0757349631
6 43.0 67.409886371 67.7881984703 67.6277626494
6 44.0 68.1472514885 67.8348823943 67.6778438997
6 45.0 67.9669218766 68.2512617217 68.2805762798
6 46.0 67.7841663797 67.6263748833 67.7662455326
6 47.0 67.9806928478 68.0303294244 67.8856109154
6 48.0 67.7663954984 68.0091322116 68.1465142629
6 49.0 67.5596924311 67.5970760471 67.6539588036
6 50.0 68.1881255741 68.2540262495 67.9301882101
6 51.0 67.1018754352 67.8207720997 67.5271659258
6 52.0 67.980588307 67.840062987 67.8767748537
6 53.0 67.5699890928 67.974576659 67.9553377446
6 54.0 67.9543841246 67.9684635562 67.9061332136
6 55.0 67.8976365876 67.9536391798 67.8227417358
6 56.0 67.4789930975 67.5674607513 66.6893207911
6 57.0 12.0058745221 8.33130584581 0.0
6 4.0 0.0
6 6.0 0.0
6 7.0 0.0
6 8.0 0.0
6 9.0 0.0
6 10.0 0.0
6 11.0 0.0
6 12.0 0.0
6 13.0 0.0
6 14.0 0.0
6 15.0 0.0
6 16.0 0.0
6 17.0 0.0
6 18.0 0.0
6 19.0 0.0
6 20.0 0.0
6 21.0 0.0
6 22.0 0.0
6 23.0 0.0
6 24.0 0.0
6 25.0 0.0
6 26.0 0.0
6 27.0 0.0
6 28.0 0.0
6 29.0 0.0
6 30.0 0.0
6 31.0 0.0
6 32.0 1.40728768355e-06
6 58.0 0.0
8 33.0 7.03614164216e-07
8 34.0 7.03596895372e-07
8 35.0 11.0851352316 40.008090856 7.03619194136e-07
8 36.0 84.6723441502 84.8455524386 79.4043553248
8 37.0 84.9676808104 84.7386232778 85.1953371012
8 38.0 85.7302037405 85.7660802725 85.5996386797
8 39.0 84.9882094552 85.6872881676 85.6105066897
8 40.0 86.3955952852 85.9326785784 86.4167704433
8 41.0 85.9905283469 86.0241581962 85.2963554837
8 42.0 85.2655700658 85.8101736492 86.2680614433
8 43.0 86.4503130989 87.1187138301 86.6957999653
8 44.0 85.8212160553 86.4614361258 85.6226028945
8 45.0 86.1898943686 85.6355327963 86.4847693972
