3 85.8712821644 85.6112476633 85.7644834239 85.7171348474 85.8531516577
4 85.9114876975 85.5878224318 85.7484020935 85.669377152 85.7380055704
5 85.8637993454 85.6830663694 85.6676144999 85.7320914155 85.8102107118
6 85.7932145325 85.6450508873 85.6782403485 85.7108263973 85.8086277263
7 85.8415500034 85.6512443921 85.7516047977 85.7961359719 85.8378918751
8 85.8873652169 85.476061244 85.661066729 85.7192008619 85.7494493481
9 85.8250017893 85.6563072695 85.6584741679 85.7888359385 85.6972941125
10 85.7978684408 85.5443086148 85.6529683724 85.8078408783 85.6435185295
11 85.9334560914 85.7380373231 85.6734441597 85.7096559056 85.7174376503
12 85.8797191985 85.6037536604 85.7506940226 85.7843759058 85.6309779517
13 85.815690429 85.6639950144 85.6047358204 85.7263859036 85.6663813894
14 85.8701493974 85.5947352406 85.6013628538 85.7970189018 85.7443634368
15 85.9498917118 85.5737708508 85.6464216768 85.776358863 85.6966412566
16 85.8429818823 85.4838991766 85.5929664259 85.6472734707 85.6888377934
17 85.7353892347 85.5935092973 85.5620694556 85.711688967 85.6221614928
18 85.8266520861 85.5884564213 85.641158609 85.5913928745 85.601911288
19 85.8646442923 85.5962050738 85.5724439033 85.6391376946 85.6354511708
