3 97.7137356714 97.3687184707 97.5809904738 97.4610356826 97.861226652
4 97.6444242149 97.4650570802 97.6935432949 97.5968283427 97.3482804971
5 97.7644780649 97.575164379 97.6316188087 97.7990262414 97.8214389277
6 97.5970055231 97.5007452296 97.3242123775 97.2924476882 97.4547495553
7 97.965258872 97.1993219279 97.7726551466 97.7145672223 97.340450285
8 97.7562403867 97.5230984339 97.5014896568 97.4024036758 97.5423198885
9 97.7337525431 97.3953337753 97.1978494505 97.6675709716 97.5884206871
10 97.7545048288 97.2626847445 97.6098688094 97.4695212473 97.3959583862
11 97.6578492697 97.5309654973 97.6266485878 97.877902836 97.8539274674
12 97.7874661388 97.5970087557 97.3976148824 97.8150959746 97.4577505322
13 97.701523636 97.3862735781 97.800897393 97.7040511809 97.8357852036
14 97.8620277818 97.6795271787 97.528998808 97.522502784 97.7625213982
15 97.5370204612 97.4283821594 97.1827527399 97.740977831 97.4466960874
16 97.6514180064 97.4156750913 97.6496073914 97.5623628359 97.7268016215
17 97.7182172661 97.6882792373 97.4001814572 97.5422225472 97.62725355
18 97.7110002154 97.4042046336 97.2454909707 97.589220747 97.3848197398
19 97.6024030832 97.8342878902 97.6498194669 97.2507604585 97.2453859566
