33.0 7.03579627383e-07 7.03586165653e-07 7.03591195166e-07
34.0 7.42298072574 14.5214561628 14.503031119
35.0 69.6978103463 72.695913055 70.4462051214
36.0 69.7905258736 73.7127453525 70.1351074246
37.0 72.9957433656 72.4551998052 72.5064680222
38.0 72.1566360745 73.7844981861 74.3326667309
39.0 70.0536442484 72.267696348 72.8376584288
40.0 72.3481368609 75.5541100719 72.4390604753
41.0 72.8041764996 76.3709552092 72.5714293285
42.0 74.1369672197 73.3736440189 72.0895935011
43.0 74.2477286742 74.8715843254 72.9689393887
44.0 71.840574362 74.7887581556 72.2535805116
45.0 72.8816683946 74.7982512443 72.5708370215
46.0 72.9002598338 76.0005946093 73.6042202329
47.0 73.0203200844 73.8913430001 72.5440601384
48.0 72.6751090104 73.5250156037 75.9398413009
49.0 71.1367325272 74.4396830599 73.430457488
50.0 71.2363250147 73.8304105182 73.6569786114
51.0 70.9148690367 75.7043846695 75.4692981846
52.0 73.9393167024 74.4833731523 74.3477721534
53.0 74.2011569784 74.5957407833 74.3953179077
54.0 71.285784981 74.3220894374 74.9018380914
55.0 71.1799301687 74.3739325094 73.8155233554
56.0 6.74847340785 0.161651983372
57.0 0.0
