3 54.5401553333 54.6226789433 54.5300255734 54.0817039597 54.5379274897
4 54.5628817465 54.5465604766 54.4795311293 53.9828512571 54.5184409928
5 54.5568628561 54.6151470144 54.4674228133 54.0022327817 54.5673986317
6 54.5480601949 54.5978919241 54.4231930693 53.9065220382 54.5974477758
7 54.4690740716 54.5815891557 54.4779014858 53.9218669982 54.5940788864
8 54.5615287336 54.576275097 54.4876018813 54.0504005159 54.5059316026
9 54.5679801884 54.6015271208 54.4794131527 54.0352984314 54.4467917647
10 54.5322716674 54.5658585825 54.4487468732 53.9622139495 54.4843900261
11 54.5511497899 54.5983825132 54.4941533643 53.9419057119 54.5672446869
12 54.5067217801 54.6179077987 54.4618890121 53.9696245626 54.5406517251
13 54.5508526807 54.6165431334 54.4614595874 53.8937039227 54.5915171331
14 54.6338266388 54.5356019333 54.4946836909 53.9941927288 54.5313588936
15 54.5451053788 54.5523004928 54.4493408459 53.9700008871 54.5276844021
16 54.5137334504 54.5871166289 54.467216175 53.9882754327 54.477585125
17 54.5341591548 54.59327659 54.474355776 54.0356382833 54.5784846834
18 54.5463837663 54.5839496999 54.5001847271 53.9517575441 54.5350233808
19 54.4933110122 54.6013915289 54.4590928841 53.9968424431 54.5733826776
20 54.5125774086 54.5829856147 54.4468349644 53.9303999415 54.5498228497
