3 58.311020545 57.9892043306 58.5578642851 58.4848651869 58.6144059893
4 58.6994775128 57.9969923869 58.4104512656 58.4326060613 58.7080748906
5 58.5043639471 58.0889492532 58.2676277739 58.3603992474 58.5486238864
6 58.1982142187 58.4726058889 58.6179899877 58.3813207442 58.404554535
7 58.412050478 58.4313153008 58.7666146117 58.0856351388 58.6117719011
8 58.5063885489 58.2699862299 58.345079401 58.1459568251 58.6900862034
9 58.5030561462 58.4371153075 58.0003022911 58.4961632741 58.6297989075
10 58.4671610026 58.4596358096 58.3335773693 58.3165194661 58.4972783988
11 58.2849582948 58.5090179544 58.5359213799 58.3397117619 58.3094790259
12 58.5042236608 58.4191323436 58.570239607 58.5377335944 58.5871948502
13 58.4498962708 58.4041922132 58.6579671814 58.4869017916 58.6873582083
14 58.4629536551 58.2942467178 58.6261333429 58.1419347334 58.5759913921
15 58.4530446959 58.2991682739 58.2585008566 58.0309271037 58.3410646855
16 58.2443146823 58.4777333615 58.5057265247 58.2113885327 58.4606770768
17 58.5369305711 58.5505176448 58.3674225875 58.2323169482 58.5083327224
18 58.6554615996 58.2557484773 58.4050594112 58.1638553874 58.5545547472
19 58.5185383415 58.4710870379 58.6868927515 58.3021630835 58.6125541705
20 58.5478875352 58.5539222067 58.410889775 58.4527045315 58.675246513
21 44.1910160776 43.845580709 42.7659253662 45.1360157936 43.8822876629
