3 45.8655612135 45.8204886231 45.6780706701 45.9313952458 45.8650923848
4 45.8658719524 45.8649539483 45.6836911692 45.897757672 45.9657644771
5 45.9462699263 45.8514544565 45.7600635056 45.9973302319 45.9234246193
6 45.9006401232 45.8311049002 45.7647045971 46.0125798972 46.0012129747
7 45.9088449433 45.856839488 45.8100663635 46.0400656169 46.0020424415
8 45.9888788009 45.9305702937 45.8322544782 46.0634074467 46.0599527505
9 45.9484176402 45.9206136545 45.831980707 46.077491764 46.0345202311
10 46.0085462078 45.9192852741 45.8479691021 46.0886707072 46.0592913991
11 46.0025133147 45.9250729047 45.8834417675 46.0823070193 46.0535775064
12 46.0373967407 45.9289079938 45.868058227 46.1175684767 46.0255522576
13 46.0378244254 45.948076747 45.8761512273 46.1087774816 45.9589595408
14 46.0249690695 45.9978561111 45.8961628296 46.1298318336 46.0064246927
15 46.0740423799 45.9192150108 45.8753063735 46.0857897609 46.0233374635
16 46.0461817789 45.9838685201 45.9295770274 46.1380999547 46.0662026896
17 46.0477417237 45.9690536949 45.8749951852 46.1048629576 46.0541371478
18 46.074910747 45.9621304048 45.9111224768 46.0998874777 46.0625114175
19 46.0835993862 45.9088688148 45.8938620906 46.1207717176 46.0380275162
