3 15.6917521155 15.6477299267 15.8076639989 15.7109205752 15.7832211831
4 15.726115287 15.6624384408 15.8178020907 15.7403740069 15.807946096
5 15.7500945996 15.6575015675 15.8427104707 15.7279814322 15.8195624856
6 15.7567175876 15.6744807655 15.8384654235 15.7307582135 15.8264563993
7 15.7473061303 15.6907956974 15.839768914 15.7415566845 15.8302614102
8 15.7531937759 15.6644915337 15.8406886502 15.7178985675 15.8312594324
9 15.7443935084 15.6719611342 15.848518166 15.7326526284 15.8421964206
10 15.7514017345 15.6814979171 15.8484234819 15.7236402209 15.8210754069
11 15.7558270272 15.6773548624 15.8286444841 15.7326625098 15.8391285511
12 15.7273049401 15.6830342895 15.8396664639 15.7204795237 15.8278652944
13 15.7452207453 15.6886367364 15.8219937882 15.7353252234 15.8283444255
14 15.7249461711 15.675995485 15.83650984 15.7297125164 15.8389470635
15 15.7414803566 15.6868224338 15.834754051 15.7107447117 15.8368530631
16 15.7478879875 15.6762395948 15.8331331356 15.7210485852 15.8329633406
17 15.7433018904 15.6753955924 15.8152472495 15.70825987 15.8365046662
18 15.7438075317 15.6727325781 15.8405637374 15.7349855455 15.8273488791
19 15.7359976367 15.6747260517 15.829275809 15.7113134499 15.8443246735
20 15.7373555489 15.6696594185 15.8429051717 15.718609645 15.8310171591
21 10.1448216547 9.97195351229 10.2491959996 10.1705170531 10.5815191185
