3 32.7359128746 32.9215534167 32.7943277681 32.7588842334 32.7692290674
4 32.7252720012 32.9680702592 32.7928584016 32.7603694307 32.7668005854
5 32.7347234168 32.9365760719 32.8085148407 32.768356882 32.8029143996
6 32.6913752027 32.9729869923 32.817936131 32.7698508504 32.7695802686
7 32.7294655104 32.9711975745 32.8191005467 32.7642944556 32.7863119615
8 32.7157954535 32.9509582068 32.8153813228 32.754301503 32.7584006137
9 32.74233667 32.9763785026 32.7670368759 32.7083730285 32.7580456442
10 32.7284909237 32.9515681579 32.8090577798 32.7521753658 32.7609259565
11 32.7174753858 32.9228176547 32.8003437746 32.7389822486 32.7802239297
12 32.7256188595 32.9549356107 32.8012402797 32.7527208952 32.7779193218
13 32.7277090494 32.962747521 32.7892644503 32.7606436474 32.7605361739
14 32.7112647063 32.9558780867 32.8235140933 32.7545995832 32.7668726674
15 32.6985632862 32.9229932976 32.7926305195 32.7426230081 32.758481002
16 32.7018280903 32.9256633893 32.7803024396 32.7505834941 32.7492152823
17 32.7371405173 32.9691973164 32.7787923871 32.7380242235 32.7652656636
18 32.7026123965 32.9310101449 32.8045869113 32.7329908914 32.7880414923
19 32.7382213424 32.9331787721 32.7596131387 32.7498236633 32.7618590845
20 32.7102473479 32.9540897885 32.7691087216 32.7317399448 32.7599754974
21 21.876416878 28.004770143 25.2449036403 21.2783008749 20.2943330499
