3 62.876366415 63.679101518 63.4136187799 63.7582751328 63.2727071049
4 63.5063731554 63.5091203525 63.415005594 63.674061904 63.6122131111
5 63.7329090264 63.0468182591 63.1141570979 63.3729565542 63.6226131761
6 63.4930673894 63.5121270326 63.3514139948 62.9910401616 63.1743774016
7 63.6118701043 63.7040892608 63.1975006551 63.2286875071 63.4720464052
8 63.1728752922 63.6227277937 63.3143766888 63.3805429295 63.846126799
9 62.8683736676 63.5353421252 63.005085475 63.4412059608 63.863552497
10 63.2924364675 63.753621638 63.5980113167 63.6127242967 63.7133024974
11 63.6083644284 63.6854461843 63.2187956283 63.7226615129 63.6968428773
12 63.7090407526 63.1005177749 63.196054446 63.3950938799 63.7859582499
13 63.7037777389 63.3128780092 63.451004039 63.5014877178 63.400828188
14 63.4091507812 63.751120958 63.5500192987 63.6679902359 63.4185995083
15 63.2852664191 63.424556003 63.1664063581 63.5257041672 63.7309103948
16 63.5952002419 63.5643590305 63.1152484941 63.4754445193 63.7192383649
17 63.1982354629 63.4353159941 63.4239507157 63.3577023645 63.7653615393
18 62.8746341248 63.483408732 63.3551028795 63.6089411322 63.8336890477
19 62.8694842734 63.5313774277 63.4472180156 63.6147620659 63.7916830786
20 63.1036727356 63.0914934747 63.6534971075 63.8275713799 63.6360279917
21 48.0550585247 46.5258479367 45.2387712003 53.7772395126 53.3212663465
