3 43.4612554384 43.1397654136 43.5201087428 42.2577484579 43.3125044935
4 43.4694733151 43.2259731556 43.5330574971 42.2778862106 43.3721278679
5 43.4946840262 43.1609390139 43.4399030459 42.4288425865 43.3401053522
6 43.4878464553 43.1840319463 43.4898391642 42.4005773019 43.2851784715
7 43.3997758084 43.1554392982 43.5368897327 42.3862559606 43.2920422868
8 43.4501086645 43.1357314274 43.5405787341 42.3380393271 43.3278437301
9 43.4513377742 43.1802443566 43.4904235742 42.3271463103 43.3367230812
10 43.5184627206 43.2244418386 43.4713657543 42.3569015545 43.3217928645
11 43.4393945125 43.1669546073 43.5034075526 42.377552737 43.2676311025
12 43.4573958161 43.1105780635 43.5126584518 42.3264156054 43.3293738626
13 43.4991294108 43.1321674743 43.5209514909 42.375509241 43.3665789748
14 43.4708722063 43.1407307473 43.497136034 42.3757969644 43.3296449988
15 43.4978908369 43.2059872948 43.5092357346 42.2788181609 43.2769289599
16 43.4354772202 43.1961699407 43.5311454881 42.2673198802 43.3661556881
17 43.361816726 43.2314505908 43.5273336308 42.2960475252 43.3397161149
18 43.487610313 43.1650963352 43.490904192 42.4009310722 43.3139909001
19 43.4867875054 43.1904038628 43.4900014367 42.3909116782 43.2670675999
20 43.5030898914 43.1664146055 43.5498482543 42.3026675118 43.3004643041
21 29.7959605779 29.4226818806
