3 99.1619679862 99.7061403706 99.0511596865 99.2132302877 99.7098512923
4 98.8524730317 99.6126366847 99.3671080656 99.1891426807 99.3630822679
5 99.2022751298 99.9352520827 99.18440013 99.0857337014 99.2007771609
6 99.3793722399 99.598890527 99.4761354303 99.3368720957 99.3471752386
7 99.6512998152 99.5236537513 99.5005862984 99.256592118 99.4774925479
8 99.2072673842 99.4189534457 99.5029001558 99.3530801406 99.3330803375
9 99.1002032858 99.2272298393 99.378747117 99.5036385511 99.3199079973
10 99.9639985831 99.7710940045 99.7844159496 99.6282545865 99.350887203
11 99.9846445467 99.6502123715 99.7340109074 99.6736340401 99.0460811183
12 99.914307846 99.5928142542 99.5673108382 99.9475642709 99.5560033138
13 99.904117212 99.5446362418 99.3363535422 99.8094935034 99.3268274795
14 99.8636112232 99.9363058396 99.478667932 99.935515917 99.4836866875
15 99.9460976886 99.5598236592 99.2025460328 99.6110632721 99.0316981388
16 99.9261531373 99.6921411755 99.180467345 99.6710352756 99.3658202852
17 99.7431057627 99.6251138369 99.505678591 99.9314974834 99.3595418355
18 99.9388319378 99.8231691757 99.0260631805 99.9330835257 99.5173795513
19 99.5426759598 99.5510770904 97.1655109801 99.4681973547 99.3295677211
