3 56.2492586677 56.3316353558 56.1299495054 56.1971225599 56.4810795552
4 56.3129501009 56.3968601928 56.174196892 56.3061342487 56.5752656669
5 56.3429172815 56.4353291069 56.2121490323 56.4235431479 56.5475633557
6 56.3557337148 56.4455440942 56.2368021071 56.4284110578 56.6440795147
7 56.3979499832 56.4512726366 56.2554126836 56.2654556512 56.6843203609
8 56.1624342151 56.4495101758 56.2953095192 56.3565959172 56.629247267
9 56.2351582369 56.5676671787 56.2464027713 56.3261930876 56.5809560651
10 56.2477308241 56.5777614007 56.2368842156 56.3410988269 56.5446341556
11 56.2925424147 56.5513430255 56.2693566974 56.3051990204 56.6255870411
12 56.2702853095 56.5029944874 56.2351172117 56.4102015405 56.6544873131
13 56.234683211 56.5789480459 56.235984616 56.4164480492 56.6739198533
14 56.1612414206 56.6111041271 56.1392908028 56.4796638304 56.6933759171
15 56.1974533396 56.5669005289 56.0791659384 56.2909754282 56.7377021222
16 56.1412745724 56.5609384245 56.0850468312 56.3267093156 56.7054659948
17 56.1667430493 56.626827305 56.0896062514 56.3884250755 56.7177031531
18 56.1098812326 56.6294148437 56.1574984639 56.319519759 56.6686226473
19 56.1303052659 56.6405448861 56.080861874 56.3181068995 56.6734905927
