5 0 0.3935546875
5 1 0.3450520833333333
5 2 0.3447265625
5 3 0.322265625
5 4 0.3349609375
5 5 0.2994791666666667
5 6 0.3642578125
5 7 0.5504557291666666
5 8 0.0
5 9 0.0
5 10 0.0
5 11 0.0
5 12 0.0
5 13 0.0
5 14 0.0
5 15 0.0
6 0 0.3863932291666667
6 1 0.3841145833333333
6 2 0.3727213541666667
6 3 0.3177083333333333
6 4 0.3196614583333333
6 5 0.3977864583333333
6 6 0.3723958333333333
6 7 0.3870442708333333
6 8 0.0
6 9 0.0
6 10 0.0
6 11 0.0
6 12 0.0
6 13 0.0
6 14 0.0
6 15 0.0
7 0 0.3818359375
7 1 0.3522135416666667
7 2 0.3470052083333333
7 3 0.3860677083333333
7 4 0.3782552083333333
7 5 0.3756510416666667
7 6 0.365234375
7 7 0.3017578125
7 8 0.0
7 9 0.0
7 10 0.0
7 11 0.0
7 12 0.0
7 13 0.0
7 14 0.0
7 15 0.0
8 0 0.3899739583333333
8 1 0.3414713541666667
8 2 0.29296875
8 3 0.314453125
8 4 0.3395182291666667
8 5 0.33203125
8 6 0.3343098958333333
8 7 0.349609375
8 8 0.0
8 9 0.0
8 10 0.0
8 11 0.0
8 12 0.0
8 13 0.0
8 14 0.0
8 15 0.0
9 0 0.3857421875
9 1 0.4059244791666667
9 2 0.4036458333333333
9 3 0.4280598958333333
9 4 0.3834635416666667
9 5 0.3805338541666667
9 6 0.4449869791666667
9 7 0.396484375
9 8 0.0
9 9 0.0
9 10 0.0
9 11 0.0
9 12 0.0
9 13 0.0
9 14 0.0
9 15 0.0
10 0 0.3935546875
10 1 0.3343098958333333
10 2 0.3255208333333333
10 3 0.3671875
10 4 0.4251302083333333
10 5 0.4293619791666667
10 6 0.37109375
10 7 0.4007161458333333
10 8 0.0
10 9 0.0
10 10 0.0
10 11 0.0
10 12 0.0
10 13 0.0
10 14 0.0
10 15 0.0
11 0 0.396484375
11 1 0.4039713541666667
11 2 0.357421875
11 3 0.4127604166666667
11 4 0.3557942708333333
11 5 0.3785807291666667
11 6 0.3502604166666667
11 7 0.3567708333333333
11 8 0.0
11 9 0.0
11 10 0.0
11 11 0.0
11 12 0.0
11 13 0.0
11 14 0.0
11 15 0.0
12 0 0.3815104166666667
12 1 0.388671875
12 2 0.330078125
12 3 0.3577473958333333
12 4 0.3841145833333333
12 5 0.3929036458333333
12 6 0.37890625
12 7 0.3776041666666667
12 8 0.0
12 9 0.0
12 10 0.0
12 11 0.0
12 12 0.0
12 13 0.0
12 14 0.0
12 15 0.0
13 0 0.38671875
13 1 0.3277994791666667
13 2 0.3271484375
13 3 0.3430989583333333
13 4 0.3232421875
13 5 0.3723958333333333
13 6 0.3740234375
13 7 0.3606770833333333
13 8 0.0
13 9 0.0
13 10 0.0
13 11 0.0
13 12 0.0
13 13 0.0
13 14 0.0
13 15 0.0
14 0 0.3896484375
14 1 0.3776041666666667
14 2 0.3665364583333333
14 3 0.3785807291666667
14 4 0.4098307291666667
14 5 0.373046875
14 6 0.40234375
14 7 0.3893229166666667
14 8 0.0
14 9 0.0
14 10 0.0
14 11 0.0
14 12 0.0
14 13 0.0
14 14 0.0
14 15 0.0
15 0 0.3821614583333333
15 1 0.361328125
15 2 0.3580729166666667
15 3 0.3489583333333333
15 4 0.3492838541666667
15 5 0.3701171875
15 6 0.3404947916666667
15 7 0.3304036458333333
15 8 0.0
15 9 0.0
15 10 0.0
15 11 0.0
15 12 0.0
15 13 0.0
15 14 0.0
15 15 0.0
16 0 0.3818359375
16 1 0.3479817708333333
16 2 0.3212890625
16 3 0.3466796875
16 4 0.3069661458333333
16 5 0.3206380208333333
16 6 0.3333333333333333
16 7 0.3619791666666667
16 8 0.0
16 9 0.0
16 10 0.0
16 11 0.0
16 12 0.0
16 13 0.0
16 14 0.0
16 15 0.0
17 0 0.3821614583333333
17 1 0.3694661458333333
17 2 0.3916015625
17 3 0.3492838541666667
17 4 0.3479817708333333
17 5 0.3466796875
17 6 0.3561197916666667
17 7 0.2887369791666667
17 8 0.0
17 9 0.0
17 10 0.0
17 11 0.0
17 12 0.0
17 13 0.0
17 14 0.0
17 15 0.0
18 0 0.384765625
18 1 0.3597005208333333
18 2 0.3779296875
18 3 0.3470052083333333
18 4 0.3515625
18 5 0.3509114583333333
18 6 0.3811848958333333
18 7 0.3772786458333333
18 8 0.0
18 9 0.0
18 10 0.0
18 11 0.0
18 12 0.0
18 13 0.0
18 14 0.0
18 15 0.0
19 0 0.3912760416666667
19 1 0.3564453125
19 2 0.34375
19 3 0.3629557291666667
19 4 0.34765625
19 5 0.3336588541666667
19 6 0.3424479166666667
19 7 0.3421223958333333
19 8 0.0
19 9 0.0
19 10 0.0
19 11 0.0
19 12 0.0
19 13 0.0
19 14 0.0
19 15 0.0
20 0 0.384765625
20 1 0.2779947916666667
20 2 0.3505859375
20 3 0.349609375
20 4 0.3238932291666667
20 5 0.359375
20 6 0.3971354166666667
20 7 0.3424479166666667
20 8 0.0
20 9 0.0
20 10 0.0
20 11 0.0
20 12 0.0
20 13 0.0
20 14 0.0
20 15 0.0
21 0 0.3815104166666667
21 1 0.33984375
21 2 0.3951822916666667
21 3 0.3717447916666667
21 4 0.353515625
21 5 0.3193359375
21 6 0.4254557291666667
21 7 0.3958333333333333
21 8 0.0
21 9 0.0
21 10 0.0
21 11 0.0
21 12 0.0
21 13 0.0
21 14 0.0
21 15 0.0
22 0 0.380859375
22 1 0.3427734375
22 2 0.318359375
22 3 0.3330078125
22 4 0.3577473958333333
22 5 0.326171875
22 6 0.3811848958333333
22 7 0.3463541666666667
22 8 0.0
22 9 0.0
22 10 0.0
22 11 0.0
22 12 0.0
22 13 0.0
22 14 0.0
22 15 0.0
23 0 0.3792317708333333
23 1 0.3460286458333333
23 2 0.2903645833333333
23 3 0.2841796875
23 4 0.3131510416666667
23 5 0.2972005208333333
23 6 0.3020833333333333
23 7 0.3115234375
23 8 0.0
23 9 0.0
23 10 0.0
23 11 0.0
23 12 0.0
23 13 0.0
23 14 0.0
23 15 0.0
24 0 0.3824869791666667
24 1 0.3108723958333333
24 2 0.2897135416666667
24 3 0.2786458333333333
24 4 0.2620442708333333
24 5 0.2724609375
24 6 0.2880859375
24 7 0.3518880208333333
24 8 0.0
24 9 0.0
24 10 0.0
24 11 0.0
24 12 0.0
24 13 0.0
24 14 0.0
24 15 0.0
25 0 0.3854166666666667
25 1 0.2815755208333333
25 2 0.2799479166666667
25 3 0.2555338541666667
25 4 0.2900390625
25 5 0.279296875
25 6 0.2578125
25 7 0.2747395833333333
25 8 0.0
25 9 0.0
25 10 0.0
25 11 0.0
25 12 0.0
25 13 0.0
25 14 0.0
25 15 0.0
26 0 0.3873697916666667
26 1 0.3255208333333333
26 2 0.3489583333333333
26 3 0.3411458333333333
26 4 0.3616536458333333
26 5 0.3704427083333333
26 6 0.3863932291666667
26 7 0.3522135416666667
26 8 0.0
26 9 0.0
26 10 0.0
26 11 0.0
26 12 0.0
26 13 0.0
26 14 0.0
26 15 0.0
27 0 0.3831380208333333
27 1 0.3359375
27 2 0.34765625
27 3 0.3258463541666667
27 4 0.3636067708333333
27 5 0.3059895833333333
27 6 0.349609375
27 7 0.3645833333333333
27 8 0.0
27 9 0.0
27 10 0.0
27 11 0.0
27 12 0.0
27 13 0.0
27 14 0.0
27 15 0.0
28 0 0.3909505208333333
28 1 0.33203125
28 2 0.3219401041666667
28 3 0.3297526041666667
28 4 0.333984375
28 5 0.34375
28 6 0.3115234375
28 7 0.3258463541666667
28 8 0.0
28 9 0.0
28 10 0.0
28 11 0.0
28 12 0.0
28 13 0.0
28 14 0.0
28 15 0.0
29 0 0.3782552083333333
29 1 0.21354166666666666
29 2 0.2789713541666667
29 3 0.2630208333333333
29 4 0.3349609375
29 5 0.26953125
29 6 0.2431640625
29 7 0.248046875
29 8 0.0
29 9 0.0
29 10 0.0
29 11 0.0
29 12 0.0
29 13 0.0
29 14 0.0
29 15 0.0
30 0 0.3958333333333333
30 1 0.3154296875
30 2 0.2747395833333333
30 3 0.28515625
30 4 0.2867838541666667
30 5 0.3245442708333333
30 6 0.341796875
30 7 0.2900390625
30 8 0.0
30 9 0.0
30 10 0.0
30 11 0.0
30 12 0.0
30 13 0.0
30 14 0.0
30 15 0.0
31 0 0.3785807291666667
31 1 0.2718098958333333
31 2 0.2607421875
31 3 0.236328125
31 4 0.2718098958333333
31 5 0.23372395833333334
31 6 0.23828125
31 7 0.24544270833333334
31 8 0.0
31 9 0.0
31 10 0.0
31 11 0.0
31 12 0.0
31 13 0.0
31 14 0.0
31 15 0.0
32 0 0.3893229166666667
32 1 0.2548828125
32 2 0.2763671875
32 3 0.3606770833333333
32 4 0.2942708333333333
32 5 0.3082682291666667
32 6 0.2623697916666667
32 7 0.2796223958333333
