0.0 2732.0 2883.0 2590.0
1.0 3103.0 3113.0 2861.0
2.0 2333.0 2325.0 2184.0
3.0 2090.0 1747.0 1604.0
4.0 1659.0 1626.0 1098.0
5.0 1199.0 1300.0 767.0
6.0 787.0 1309.0 714.0
7.0 727.0 1186.0 667.0
8.0 746.0 1127.0 664.0
9.0 787.0 961.0 692.0
10.0 743.0 893.0 709.0
11.0 688.0 888.0 633.0
12.0 732.0 891.0 621.0
13.0 668.0 876.0 649.0
14.0 559.0 643.0 503.0
15.0 473.0 504.0 476.0
16.0 503.0 540.0 466.0
17.0 499.0 575.0 473.0
18.0 534.0 575.0 513.0
19.0 468.0 476.0 463.0
20.0 511.0 483.0 489.0
21.0 460.0 460.0 492.0
22.0 499.0 511.0 514.0
23.0 531.0 531.0 538.0
24.0 543.0 565.0 561.0
25.0 429.0 417.0 384.0
26.0 511.0 497.0 479.0
27.0 434.0 458.0 448.0
28.0 493.0 503.0 510.0
29.0 517.0 517.0 497.0
30.0 559.0 561.0 518.0
31.0 436.0 408.0 415.0
32.0 528.0 482.0 480.0
33.0 463.0 451.0 445.0
34.0 526.0 527.0 499.0
