0.0 510646969.0 541457659.0 634920460.0
1.0 538079325.0 560222500.0 724961034.0
2.0 429530557.0 549520386.0 688866981.0
3.0 399491729.0 540880802.0 693557785.0
4.0 442756933.0 527783003.0 697713166.0
5.0 510581633.0 530452593.0 693455360.0
6.0 387323660.0 527957478.0 670894017.0
7.0 445410848.0 530486547.0 674782888.0
8.0 409511368.0 514351923.0 677117057.0
9.0 367741725.0 502819639.0 681191164.0
10.0 476444292.0 518292469.0 685073790.0
11.0 425337061.0 522247305.0 679962516.0
12.0 472499277.0 507636735.0 687671163.0
13.0 336262787.0 334928779.0 493899160.0
14.0 276712108.0 117102132.0 186064004.0
15.0 269161379.0 154114038.0 259146205.0
16.0 346232176.0 348858019.0 266170515.0
17.0 344302452.0 478628373.0 127923897.0
18.0 309889554.0 569553827.0 160728313.0
19.0 524909430.0 525864638.0 227028933.0
20.0 313555399.0 163999054.0 173787648.0
21.0 359779322.0 171473205.0 212742012.0
22.0 358246788.0 229651568.0 163198449.0
23.0 363719746.0 168866539.0 263330036.0
24.0 372854861.0 300054777.0 310177673.0
25.0 290304566.0 124313936.0 294679273.0
26.0 309961774.0 182095432.0 197374872.0
27.0 298875817.0 172347296.0 146615321.0
28.0 194973421.0 217610697.0 161442433.0
29.0 222111757.0 150589487.0 181782757.0
30.0 287496910.0 170524471.0 174397797.0
31.0 322702233.0 133080984.0 169080447.0
32.0 307360860.0 156344571.0 257933142.0
33.0 276210868.0 116836770.0 156104014.0
34.0 318862918.0 247680010.0 229877926.0
