0.0 3014.20072045
0.2 2988.95011878
0.4 2994.63958637
0.6 2981.73298197
0.8 3041.5477645
1.0 2991.45077188
1.2 2975.97843848
1.4 2955.66488465
1.6 2942.92812528
1.8 2990.55290815
2.1 2945.17060218
2.3 2948.44716275
2.5 3022.17798852
2.7 2963.3059334
2.9 2949.63092112
3.1 2956.73737575
3.3 2966.08736547
3.5 2936.51472397
3.7 3012.92954808
3.9 2975.42162295
4.1 2943.89322775
4.3 3313.98195962
4.5 3035.96087028
4.7 3042.50672215
4.9 3036.03108483
5.1 3094.2542569
5.4 3020.6158573
5.6 3014.44696192
5.8 3058.4828684
6.0 3014.28637865
6.2 3290.79846567
6.4 3148.73204225
6.6 3219.19541257
6.8 3160.34100325
7.0 3146.05373083
7.2 3159.65858285
7.4 3145.14390925
7.7 3134.34737213
7.9 3146.51946202
8.1 3139.3959141
8.3 3386.6638174
8.5 3305.19180898
8.7 3325.89051543
8.9 3343.55272473
9.2 3302.60440712
9.4 3327.22259497
9.6 3398.16341065
9.8 3310.8876358
10.0 3230.27612477
10.2 3330.32307428
10.4 3668.80874028
10.7 3629.6817082
10.9 3624.78073207
11.1 3663.6857991
11.3 3466.3191601
11.5 3615.31064685
11.7 3580.848624
12.0 3591.56808975
12.2 3598.14118832
12.4 3521.6316979
12.6 3858.5582465
12.8 3942.754861
13.0 3912.3915364
13.3 3913.71838042
13.5 3526.8780923
13.7 3701.77006937
13.9 3873.2071088
14.1 3920.2980907
14.4 3541.86464828
14.6 4220.58744532
14.8 4150.35305107
15.0 3637.85451025
15.2 4044.65753163
15.5 4143.89940693
15.7 4077.94259587
15.9 2934.91253078
16.1 3850.18005512
16.3 3780.56291628
16.6 3901.39221947
16.8 5043.23078173
17.0 4982.09545815
17.2 4570.87116635
17.4 4734.1401131
17.7 4996.90494982
17.9 4318.23643385
18.1 4465.35718778
18.3 4789.63395823
18.5 4709.59353028
18.7 5170.28866912
19.0 5439.19362575
19.2 5702.5169022
19.4 5173.60478347
19.6 5254.96172135
19.8 5393.89550893
20.1 5313.8714614
20.3 5634.6502294
20.5 5450.86231905
20.7 6075.09911535
20.9 5871.05718483
21.2 6361.38669065
21.4 6368.37328775
21.6 6036.57393885
21.8 6339.60791755
22.0 6127.45199143
22.2 6099.3691301
22.5 6362.08493752
22.7 6132.8429132
22.9 6632.2664699
23.1 6762.69699747
23.3 6386.7381974
23.6 6347.3123466
23.8 6155.09527183
24.0 6352.35620795
24.2 7112.60686895
24.4 6354.23583252
24.7 6598.4732248
24.9 7288.6581356
25.1 7414.76953337
25.3 7383.43848572
25.5 7553.66226522
25.7 7686.40113003
26.0 7416.79374177
26.2 7331.43503572
26.4 7537.48770495
26.6 7099.270593
26.8 7025.49170767
27.1 7532.3015823
27.3 7113.85897637
27.5 7423.27832802
27.7 7773.82318337
27.9 7372.02363128
28.2 7569.40537
28.4 7889.18613065
28.6 7863.04231925
28.8 6992.25844315
29.0 8375.1756299
29.2 7932.82103545
29.5 8467.67677522
29.7 8338.376579
29.9 8461.19141423
30.1 8491.17535033
30.3 8040.62998135
30.6 8664.1629029
30.8 8142.02799097
31.0 8548.6705577
31.2 8485.6265209
31.4 8108.54979468
31.6 8627.95229165
31.9 7995.89194763
32.1 8281.60805453
32.3 8562.04580538
32.5 8752.1513872
32.7 8104.2284536
33.0 8225.02647808
33.2 8105.67188967
33.4 8502.54995665
33.6 8164.16845545
33.8 7519.31504473
34.1 8575.89611027
34.3 8445.87462095
34.5 8899.63671295
34.7 8123.50408942
34.9 8162.14329317
35.1 8489.11683225
35.4 8222.10220083
35.6 8291.7180922
35.8 7916.30613243
36.0 8937.8882588
36.2 8734.3688488
36.5 8338.01323315
36.7 8062.69737625
36.9 7834.4491356
37.1 8638.00204273
37.3 8301.95832445
37.6 8391.0349365
37.8 7850.68919813
38.0 8246.90672672
