3.0 99.0
4.0 77.0
5.0 308.0
6.0 330.0
7.0 348.0
8.0 326.0
9.0 560.0
10.0 440.0
11.0 314.0
12.0 381.0
13.0 307.0
14.0 257.0
15.0 282.0
16.0 321.0
17.0 266.0
18.0 591.0
19.0 829.0
20.0 1214.0
21.0 895.0
22.0 435.0
23.0 367.0
24.0 383.0
25.0 297.0
26.0 262.0
27.0 250.0
28.0 315.0
29.0 301.0
30.0 201.0
31.0 259.0
32.0 175.0
33.0 288.0
34.0 227.0
35.0 235.0
36.0 239.0
37.0 228.0
38.0 218.0
39.0 220.0
40.0 286.0
41.0 251.0
42.0 239.0
43.0 270.0
44.0 198.0
45.0 227.0
46.0 213.0
47.0 210.0
48.0 224.0
49.0 258.0
50.0 209.0
51.0 241.0
52.0 260.0
53.0 276.0
54.0 283.0
55.0 240.0
56.0 238.0
57.0 242.0
58.0 244.0
59.0 69.0
60.0 0.0
