21.0 0.01
23.0 0.02
24.0 0.03
25.0 0.04
26.0 0.05
27.0 0.06
28.0 0.07
28.2 0.08
29.0 0.09
29.8 0.1
30.0 0.11
31.0 0.125
32.0 0.145
32.8 0.16
33.0 0.17
33.5 0.18
34.0 0.19
34.2 0.2
34.8 0.21
35.0 0.22
35.5 0.23
36.0 0.245
36.5 0.26
37.0 0.27
37.2 0.28
37.8 0.29
38.0 0.3
38.5 0.31
39.0 0.325
39.5 0.34
40.0 0.35
40.2 0.36
40.8 0.37
41.0 0.38
41.2 0.39
42.0 0.405
42.5 0.42
43.0 0.435
43.8 0.45
44.0 0.46
44.5 0.47
45.0 0.485
45.5 0.5
46.0 0.51
46.2 0.52
47.0 0.535
47.8 0.55
48.0 0.56
48.5 0.57
49.0 0.58
49.5 0.59
50.0 0.6
50.5 0.61
51.0 0.62
51.5 0.63
52.0 0.64
52.8 0.65
53.0 0.66
54.0 0.67
54.5 0.68
55.2 0.69
56.0 0.7
57.0 0.71
58.0 0.72
59.0 0.73
60.2 0.74
61.8 0.75
63.2 0.76
65.2 0.77
68.0 0.78
71.8 0.79
77.8 0.8
86.5 0.81
97.0 0.82
108.5 0.83
121.5 0.84
136.0 0.85
152.0 0.86
169.2 0.87
189.2 0.88
212.0 0.89
238.0 0.9
269.0 0.91
307.5 0.92
354.5 0.93
415.8 0.94
501.2 0.95
626.8 0.96
817.0 0.97
1094.0 0.98
1586.8 0.99
1681.2 0.991
1792.8 0.992
1926.8 0.993
2074.8 0.994
2262.2 0.995
2519.0 0.996
3007.0 0.997
3839.2 0.998
4975.0 0.999
339884.2 1.0
